PROJNUM,GrantNum
20110607,
20110608,
20110609,
20110619,
20110620,
20110612,
20110621,
20110602,
20110603,
20110604,
20110623,
20110627,
20110605,
20110606,
20110628,
20110661,
20110618,
20110630,
20110653,
20110663,
20110648,
20110649,
20110631,
20110611,
20110634,
20110610,
20110632,
20110633,
20110613,
20110614,
20110635,
20110617,
20110189,
20110189,
20110189,
20110189,
20110189,
20110189,211-5008
20110190,
20110279,211-2051
20110279,
20110279,
20110191,
20110191,211-5005
20110191,54008 942332-12
20110191,
20110191,
20110190,10-10-009
20110190,
20110192,
20110192,
20110192,
20110192,
20110196,
20110196,
20110196,
20110196,211-2044
20110193,28-10-004
20110193,
20110193,
20110194,
20110208,
20110208,
20110208,
20110208,210-2073
20110208,
20110209,
20110209,
20110209,210-2073
20110209,
20110210,
20110210,
20110210,210-2073
20110210,
20110211,
20110211,
20110211,210-2073
20110211,
20110194,209-5055
20110212,
20110212,
20110212,
20110212,210-2073
20110212,
20110213,
20110213,210-2073
20110213,
20110195,
20110195,
20110195,
20110195,211-2044
20110213,
20110474,
20110214,
20110214,
20110214,210-2073
20110214,
20110474,
20110474,
20110228,
20110228,
20110228,211-4029
20110228,210-4053
20110228,
20110228,
20110228,
20110228,
20110228,
20110197,28-10-002
20110197,
20110197,
20110197,
20110215,
20110215,
20110215,
20110215,210-2073
20110215,
20110216,
20110216,
20110216,
20110216,210-2073
20110216,
20110217,
20110217,
20110217,
20110217,210-2073
20110217,
20110216,
20110215,
20110218,
20110218,
20110218,
20110218,210-2073
20110218,
20110218,
20110219,
20110219,
20110219,210-2073
20110219,
20110220,
20110220,
20110220,210-2073
20110220,
20110221,
20110221,
20110221,210-2073
20110221,
20110221,
20120326,
20120326,
20120326,
20120326,
20120326,
20110216,
20110199,
20110199,209-5054
20110199,
20110199,
20110199,
20110199,
20110199,
20110200,
20110200,211-6016
20110200,
20110355,
20110211,
20110223,
20110223,
20110223,
20110223,
20110223,
20110223,
20110223,
20110223,
20110223,
20110223,
20110223,
20110223,
20110223,
20110223,
20110209,207-065
20110223,
20110223,
20110210,207-065
20110201,
20110202,WY-A4-08
20110203,
20110203,208-3090-8650
20110203,
20110203,
20110203,
20110203,
20110218,
20110212,
20110204,
20110204,
20110204,211-5006
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110225,
20110207,14-12-001
20110207,
20110207,
20110205,
20110205,
20110205,209-3007
20110205,HAA031M00
20110206,
20110206,208-921-7178
20110206,
20110206,
20110206,
20110222,
20110222,
20110222,
20110222,
20110222,208-5055
20110240,
20110240,
20110233,
20110240,209-3067
20110240,
20110233,
20110240,
20110233,
20110233,
20110240,
20110240,
20110240,
20110223,210-1039
20110223,
20110223,
20110223,
20110223,
20110224,
20110224,N/A
20110224,
20110224,18-10-001
20110225,207-087
20110226,
20110226,
20110226,
20110226,07-10-002
20110226,
20110227,
20110227,
20110227,18-10-010
20110227,N/A
20110234,
20110234,
20110234,
20110234,
20110235,
20110235,
20110235,
20110235,
20110236,
20110236,
20110236,
20110237,
20110237,
20110237,
20110237,
20110229,
20110229,27-10-004
20110229,
20110230,
20110230,210-4054
20110230,
20110230,
20110230,
20110230,
20110231,
20110231,
20110231,
20110231,208-3090-8649
20110231,
20110231,
20110236,
20110234,209-3049
20110237,209-3049
20110236,209-3049
20110235,209-3049
20110232,
20110232,211-1021
20110232,
20110232,
20110232,
20110232,
20110233,209-3049
20110239,17-12-001
20110239,
20110239,
20110202,
20110202,11-SA-11061200-018
20110521,
20110522,
20110524,
20110574,
20110597,
20110598,
20110606,
20110615,
20110636,
20110637,
20110639,
20110640,
20110643,
20110644,
20110645,
20110661,
20110523,
20110554,
20110616,
20110619,
20110630,
20110631,
20110638,
20110641,
20110648,
20110649,
20110653,
20110280,
20110280,211-5021
20110280,
20110280,
20110280,
20110242,
20110241,
20110242,
20110242,210-6015
20110242,
20100134,
20110243,
20110245,
20110245,208-921-6786
20110245,
20110245,
20110244,
20110245,
20110252,
20110253,
20110254,
20110255,
20110256,
20110258,
20110246,
20110247,
20110248,
20110249,
20110250,
20110251,
20110263,212-5004
20110263,
20110263,
20110263,
20110257,16-10-001
20110257,
20110257,
20110257,
20110259,
20110260,
20110261,
20110261,208-5000
20110261,
20110261,
20110261,P-06-0066
20110261,
20110261,P-06-0057
20110270,
20110270,27-10-012
20110270,
20110262,
20110262,210-5014
20110262,
20110262,
20110317,
20110317,
20110317,09-022
20110317,11-014
20110317,210-2000
20110264,
20110264,
20110264,
20110265,
20110265,
20110265,209-4005
20110265,
20110265,
20110265,09-033
20110317,210-8000-8287
20110317,
20110317,
20110317,
20110317,
20110317,
20110317,
20110265,
20110266,
20110266,
20110266,13-10-005
20110274,
20110274,
20110274,13-10-002
20110267,
20110267,
20110267,08-10-008
20110268,
20110268,13-10-003
20110268,
20110317,
20110269,18-10-007
20110269,
20110269,
20110277,
20110277,
20110277,
20110277,
20110277,
20110277,
20110277,211-2028
20110295,
20110295,210-1023-7749
20110272,
20110272,
20110272,
20110271,
20110271,
20110271,13-10-006
20110272,13-10-007
20110273,
20110273,210-4023-7705
20110273,
20110273,
20110273,
20110295,
20110275,
20110275,13-10-001
20110275,
20110275,
20110275,
20110281,13-10-012
20110281,
20110281,
20110281,
20110276,
20110276,
20110276,
20110276,
20110276,
20110276,
20110276,211-2028
20110278,
20110278,
20110278,16-10-007
20110320,
20110320,
20110320,
20110320,
20110320,
20110281,
20110281,
20110281,
20110281,
20110281,
20110281,
20110281,
20110281,
20110281,
20110281,
20110295,
20110295,
20110295,
20110295,
20110282,
20110282,210-6000
20110282,11-DG-11060400-004
20110282,
20110283,210-5004
20110283,
20110283,
20110287,
20110287,
20110287,22-10-002
20120104,
20120104,
20120104,22-10-011
20110299,210-3001
20110299,
20110292,
20110292,
20110292,211-2016
20110284,
20110284,27-10-006
20110284,
20110284,
20110285,
20110298,
20110298,
20110285,
20110285,
20110285,
20110285,208-3058
20110298,208-3058
20110298,
20110298,
20110285,
20110310,
20110310,
20110310,
20110310,210-3037
20110310,
20110310,
20110301,
20110301,210-5037
20110286,
20110286,
20110286,
20110286,
20110286,210-5011
20110288,
20110288,
20110288,
20110288,
20110288,210-5011
20110288,
20110290,
20110290,
20110290,
20110290,
20110290,210-5011
20110289,
20110289,
20110289,
20110289,
20110289,210-5011
20110291,
20110291,
20110291,
20110291,
20110291,210-5011
20110292,
20110293,
20110293,
20110293,211-2016
20110293,
20110294,
20110294,
20110310,
20110310,
20110369,
20110369,211-5014
20110295,
20110296,
20110296,211-2054
20110296,
20110296,
20110296,
20110296,
20110369,
20110369,
20110313,
20110313,
20110313,
20110313,
20110313,
20110313,2011-23-31
20110313,
20110297,
20110297,211-3006-8165
20110297,
20110297,
20110298,
20110300,
20110300,
20110300,208-921-7177
20110301,
20110302,
20110302,209-5087-7136
20110302,
20110302,
20110303,
20110303,
20110303,209-5087-7136
20110303,
20110304,
20110304,
20110304,209-5087-7136
20110304,
20110305,
20110305,
20110305,
20110305,209-5087-7136
20110306,
20110306,
20110306,209-5087-7136
20110306,
20110307,
20110307,
20110307,209-5087-7136
20110307,
20110308,
20110308,
20110308,209-5087-7136
20110308,
20110334,208-5114
20110334,
20110334,
20110347,208-5111
20110347,
20110310,
20110309,
20110309,210-6018
20110309,
20110309,
20110309,
20110309,
20110338,
20110338,
20110338,
20110338,211-2024
20110338,
20110311,
20110311,207-065
20110311,
20110312,
20110312,207-065
20110312,
20110314,
20110314,
20110314,208-1061-8288
20110315,25-10-001
20110314,
20110315,
20110315,
20110339,
20110339,
20110339,22-10-003
20110316,
20110316,
20110316,208-4034
20110316,
20110316,
20110316,
20110338,
20110338,
20110318,
20110318,
20110318,
20110318,
20110318,210-4009
20110318,
20110318,
20110319,
20110319,17-10-005
20110319,
20110326,
20110326,
20110326,
20110326,03-10-007
20110320,211-2003
20110501,
20110501,
20110501,209-5045
20110501,
20110321,
20110322,
20110323,
20110327,
20110327,
20110327,
20110324,
20110324,24-10-012
20110324,
20110325,
20110325,210-5050
20110325,
20110327,
20110327,211-6050
20110328,
20110328,212-5011
20110328,
20110340,27-10-002
20110340,
20110329,
20110329,
20110329,
20110329,19-10-002
20110283,
20110332,209-5091
20110332,
20110332,
20110337,
20110337,
20110337,
20110337,211-2045
20110337,
20110330,
20110331,
20110332,
20110332,
20110333,
20110333,209-2053
20110333,
20110333,
20110333,
20110335,210-2080
20110335,
20110335,
20110335,
20110335,
20110335,
20110336,
20110409,
20110409,
20110340,
20110346,
20110346,210-8000-8329
20110346,
20110346,
20110341,
20110341,
20110341,08-10-005
20110342,
20110363,
20110342,208-3048
20110363,05-10-001
20110342,
20110363,
20110342,
20110346,
20110344,208-5053-5885
20110344,
20110344,
20110347,
20110343,24-10-007
20110343,
20110343,
20110344,
20110347,
20110347,
20110345,
20110345,
20110345,26-10-005
20110317,
20110317,
20110512,
20110349,
20110348,
20140119,
20110350,
20110351,
20110354,
20120007,
20120007,
20110352,
20110352,208-3017-5956
20110352,
20110352,
20110352,
20110353,24-10-015
20110353,
20110353,
20110360,
20110358,
20110356,
20110356,
20110356,15-10-001
20110357,24-10-018
20110357,
20110357,
20110359,24-10-019
20110359,
20110359,
20110361,24-10-020
20110361,
20110361,
20110362,24-10-021
20110362,
20110362,
20110364,
20110364,
20110365,
20110365,
20110366,
20110366,
20110366,18-10-004
20110192,211-2001
20110367,
20110368,
20110370,
20110370,
20110370,
20110370,210-3023
20110487,
20110372,
20110483,
20110488,
20110388,
20110388,
20110388,
20110388,
20110387,
20110387,
20110387,
20110387,
20110371,
20110401,05-10-003
20110401,
20110401,
20110402,05-10-003
20110402,
20110402,
20110373,
20110374,
20110393,
20110394,
20110395,
20110396,
20110397,
20110398,
20110400,
20110400,22-10-008
20110400,
20110375,
20110376,
20110377,
20110378,
20110379,
20110380,
20110381,
20110382,
20110383,
20110386,
20110386,
20110386,
20110386,
20110385,
20110385,
20110385,
20110385,
20110384,
20110384,
20110384,
20110384,
20110389,
20110390,
20110391,
20110392,
20110489,
20110401,
20110401,
20110401,
20110402,
20110402,
20110402,
20110402,
20110412,
20110412,03-10-004
20110412,
20110490,
20110399,
20110399,
20110399,209-5086
20110491,
20110492,
20110493,
20110410,
20110410,208-3090-6900
20110410,
20110410,
20110404,
20110404,
20110404,10-10-002
20110415,
20110415,210-5073
20110415,
20110415,
20110415,
20110415,
20110415,
20110415,
20110515,
20110515,
20110515,
20110515,
20110515,
20110515,
20110515,210-8000-8318
20110403,
20110403,
20110403,19-12-002
20110484,
20110484,
20110484,11-12-003
20110405,
20110406,17-12-005
20110406,
20110406,
20110494,
20110495,
20110407,
20110407,
20110407,22-10-005
20110407,
20110409,210-4011
20110408,
20110408,13-10-011
20110408,
20110410,
20110409,
20110409,
20110411,26-10-037
20110411,
20110411,
20110409,
20110413,
20110505,
20110506,
20110507,
20110508,
20110414,
20110414,
20110414,23-10-006
20110509,
20110435,
20110435,
20110435,208-2087-6317
20110416,
20110417,
20110419,
20110419,
20110419,
20110418,
20110419,09-257
20110420,
20110421,
20110422,
20110423,
20110424,
20110425,
20110426,
20110427,
20110428,
20110429,
20110430,
20110431,
20110432,
20110433,
20110434,
20110435,
20110436,
20110437,
20110438,
20110442,
20110439,
20110440,
20110441,
20110443,
20110444,
20110445,
20110446,
20110447,
20110448,
20110449,
20110450,
20110451,
20110452,
20110453,
20110454,
20110455,
20110456,
20110457,
20110458,
20110459,
20110460,
20110461,
20110462,
20110463,
20110496,210-5013
20110496,
20110496,
20110464,
20110465,
20110466,
20110467,
20110468,
20070778,204-381-961
19981161,
20110469,
20110469,
20110469,18-10-009
20110469,
20110470,
20110470,
20110470,02-10-010
20110470,
20110486,
20110471,
20110472,
20110473,
20110475,
20110476,
20110477,
20110478,
20110479,
20110485,
20110485,08-10-007
20110485,
20110480,
20110481,
20110482,
20110105,
20110486,
20110486,
20110486,
20110486,
20110486,210-4057
20110497,
20110498,
20110498,
20110497,
20110498,
20110498,
20110498,03-12-001
20110499,16-10-058
20110499,
20110499,
20110499,
20110500,15-12-051
20110500,
20110500,
20110497,
20110502,
20110502,12-10-001
20110502,
20110502,
20110503,
20110503,26-10-043
20110503,
20110503,
20110504,
20110504,26-12-003
20110504,
20110510,
20110510,23-10-016
20110510,
20110510,
20110513,
20110513,
20110514,
20110511,
20110511,23-12-005
20110511,
20140300,
20110516,14-12-006
20110516,
20110516,
20120008,
20120008,
20120008,19-10-001
20120001,
20120005,14-12-003
20120005,
20120005,
20110517,
20110517,209-3085
20110517,
20120001,
20110515,
20120001,
20120024,
20120024,
20120024,
20120024,
20120024,
20120024,
20120024,
20120024,
20120024,
20120024,
20120023,
20120023,
20120023,
20120023,
20120023,
20120023,
20120023,
20120023,05-10-005
20120024,05-10-005
20120002,06-10-018
20120002,
20120001,210-6038
20120003,26-10-002
20120003,
20120003,
20120004,
20120004,15-12-006
20120004,
20120014,
20120014,
20120014,11-10-005
20120006,
20120006,
20120006,
20120006,211-4022
20120006,
20120007,19-10-005
20120011,
20120011,211-1042
20120011,
20120011,
20120011,
20120011,
20120011,
20120015,
20120015,211-4008
20120015,
20120015,
20120227,
20120227,11-10-003
20120227,
20120227,
20120227,
20120227,
20120227,
20120009,
20120009,
20120010,
20120010,
20120010,
20120010,26-10-040
20120012,
20120012,
20120012,04-10-002
20120017,
20120017,
20120017,
20120017,05-10-002
20120027,211-1010-8221
20120027,
20120027,
20120027,
20120027,
20120027,
20120013,16-10-008
20120013,
20120013,
20120101,
20120101,
20120101,
20120101,
20120101,
20120101,
20120101,
20120377,
20120377,
20120377,212-4006
20120377,
20120101,
20120019,
20120019,
20120019,
20120019,210-4052
20120019,
20120227,
20120021,05-10-004
20120021,
20120021,
20120021,52721
20120016,
20120018,
20120018,
20120018,
20120020,
20120020,23-12-001
20120020,
20120022,
20120022,23-10-018
20120022,
20120025,
20120025,
20120025,25-12-001
20120026,
20120026,23-10-021
20120026,
20120029,
20120029,
20120029,
20120028,17-12-002
20120028,
20120028,
20120029,06-12-002
20120031,
20120031,09-12-002
20120031,
20120030,
20120030,211-5040
20120030,
20120030,
20120084,
20120084,
20120084,14-12-004
20120032,
20120032,
20120032,
20120032,10-10-004
20120033,
20120033,210-3065
20120033,09-194
20120033,
20120033,
20120033,
20120033,
20120034,
20120034,
20120034,01-12-006
20070127,S-09-0024
20120035,
20120035,23-10-022
20120035,
20120049,
20120049,
20120037,
20120049,
20120049,
20120049,
20120049,
20120049,
20120049,
20110521,
20110522,
20120049,209-5057
20120037,
20120037,
20120037,
20120037,
20120037,
20120037,
20120037,
20120037,
20120037,
20120037,
20120037,
20120036,
20120036,
20120036,
20120036,
20120036,
20120036,
20120036,
20120036,
20120036,
20120036,
20120036,
20120036,
20120036,208-2041
20120037,208-2041
20120038,
20120038,
20120038,
20120038,
20120038,
20120038,
20120038,
20120038,
20120038,
20120038,
20120038,
20120038,
20120038,208-2041
20120039,
20120039,
20120039,
20120039,
20120039,
20120039,
20120039,
20120039,
20120039,
20120039,
20120039,
20120039,
20120039,208-2041
20120040,
20120040,
20120040,
20120040,
20120040,
20120040,
20120040,
20120040,
20120040,
20120040,
20120040,
20120040,
20120040,208-2041
20120041,
20120041,
20120041,
20120041,
20120041,
20120041,
20120041,
20120041,
20120041,
20120041,
20120041,
20120041,
20120041,208-2041
20120042,
20120042,
20120042,
20120042,
20120042,
20120042,
20120042,
20120042,
20120042,
20120042,
20120042,
20120042,
20120042,208-2041
20120043,
20120043,
20120043,
20120043,
20120043,
20120043,
20120043,
20120043,
20120043,
20120043,
20120043,
20120043,
20120043,208-2041
20120044,
20120044,
20120044,
20120044,
20120044,
20120044,
20120044,
20120044,
20120044,
20120044,
20120044,
20120044,
20120044,208-2041
20120045,
20120045,
20120045,
20120045,
20120045,
20120045,
20120045,
20120045,
20120045,
20120045,
20120045,
20120045,
20120045,208-2041
20110636,
20120046,
20120046,
20120046,
20120046,
20120046,
20120046,
20120046,
20120046,
20120046,
20120046,
20120046,
20120046,
20120046,208-2041
20120069,209-3035
20120069,
20120069,
20120069,
20120047,
20120047,
20120047,
20120047,
20120047,
20120047,
20120047,
20120047,
20120047,
20120047,
20120047,
20120047,
20120047,208-2041
20120048,
20120048,
20120048,
20120048,
20120048,
20120048,
20120048,
20120048,
20120048,
20120048,
20120048,
20120048,
20120048,208-2041
20120050,
20120050,
20120050,
20120050,
20120050,
20120050,
20120050,
20120050,
20120050,
20120050,
20120050,
20120050,
20120050,208-2041
20120051,
20120051,
20120051,
20120051,
20120051,
20120051,
20120051,
20120051,
20120051,
20120051,
20120051,
20120051,
20120051,208-2041
20120052,
20120052,
20120052,
20120052,
20120052,
20120052,
20120052,
20120052,
20120052,
20120052,
20120052,
20120052,
20120052,208-2041
20120053,
20120053,
20120053,
20120053,
20120053,
20120053,
20120053,
20120053,
20120053,
20120053,
20120053,
20120053,
20120053,208-2041
20110643,
20110644,
20110520,
20110641,
20110662,
20120001,
20120054,19-12-004
20120054,
20120054,
20110638,
20110645,
20110645,
20110645,
20100622,
20120055,
20120055,
20120055,
20120055,
20120055,
20120055,
20120055,
20120055,
20120055,
20120055,
20120055,
20120055,
20120055,208-2041
20120056,
20120056,
20120056,
20120056,
20120056,
20120056,
20120056,
20120056,
20120056,
20120056,
20120056,
20120056,
20120056,208-2041
20120057,
20120057,
20120057,
20120057,
20120057,
20120057,
20120057,
20120057,
20120057,
20120057,
20120057,
20120057,
20120057,208-2041
20120058,
20120058,
20120058,
20120058,
20120058,
20120058,
20120058,
20120058,
20120058,
20120058,
20120058,
20120058,
20120058,208-2041
20120059,
20120059,
20120059,
20120059,
20120059,
20120059,
20120059,
20120059,
20120059,
20120059,
20120059,
20120059,
20120059,208-2041
20120060,
20120060,
20120060,
20120060,
20120060,
20120060,
20120060,
20120060,
20120060,
20120060,
20120060,
20120060,
20120060,208-2041
20120061,
20120061,
20120061,
20120061,
20120061,
20120061,
20120061,
20120061,
20120061,
20120061,
20120061,
20120061,
20120061,208-2041
20120062,
20120062,
20120062,
20120062,
20120062,
20120062,
20120062,
20120062,
20120062,
20120062,
20120062,
20120062,
20120062,208-2041
20120063,
20120063,
20120063,
20120063,
20120063,
20120063,
20120063,
20120063,
20120063,
20120063,
20120063,
20120063,
20120063,208-2041
20120064,
20120064,
20120064,
20120064,
20120064,
20120064,
20120064,
20120064,
20120064,
20120064,
20120064,
20120064,
20120064,208-2041
20120065,
20120065,
20120065,
20120065,
20120065,
20120065,
20120065,
20120065,
20120065,
20120065,
20120065,
20120065,
20120065,208-2041
20120066,
20120066,
20120066,
20120066,
20120066,
20120066,
20120066,
20120066,
20120066,
20120066,
20120066,
20120066,
20120066,208-2041
20120067,
20120067,
20120067,
20120067,
20120067,
20120067,
20120067,
20120067,
20120067,
20120067,
20120067,
20120067,
20120067,208-2041
20120068,
20120068,
20120068,
20120068,
20120068,
20120068,
20120068,
20120068,
20120068,
20120068,
20120068,
20120068,
20120068,208-2041
20120070,
20120070,
20120070,
20120070,
20120070,
20120070,
20120070,
20120070,
20120070,
20120070,
20120070,
20120070,
20120070,208-2041
20120071,
20120071,
20120071,
20120071,
20120071,
20120071,
20120071,
20120071,
20120071,
20120071,
20120071,
20120071,
20120071,208-2041
20120072,
20120072,
20120072,
20120072,
20120072,
20120072,
20120072,
20120072,
20120072,
20120072,
20120072,
20120072,
20120072,208-2041
20120073,
20120073,
20120073,
20120073,
20120073,
20120073,
20120073,
20120073,
20120073,
20120073,
20120073,
20120073,
20120073,208-2041
20120074,
20120074,23-12-007
20120074,
20120075,
20120075,
20120075,
20120075,
20120075,
20120075,
20120075,
20120075,
20120075,
20120075,
20120075,
20120075,
20120075,208-2041
20120076,
20120076,
20120076,
20120076,
20120076,
20120076,
20120076,
20120076,
20120076,
20120076,
20120076,
20120076,
20120076,208-2041
20120077,
20120077,
20120077,
20120077,
20120077,
20120077,
20120077,
20120077,
20120077,
20120077,
20120077,
20120077,
20120077,208-2041
20120078,
20120078,
20120078,
20120078,
20120078,
20120078,
20120078,
20120078,
20120078,
20120078,
20120078,
20120078,
20120078,208-2041
20120079,
20120079,
20120079,
20120079,
20120079,
20120079,
20120079,
20120079,
20120079,
20120079,
20120079,
20120079,
20120079,208-2041
20120080,
20120080,
20120080,
20120080,
20120080,
20120080,
20120080,
20120080,
20120080,
20120080,
20120080,
20120080,
20120080,208-2041
20120081,
20120081,
20120081,
20120081,
20120081,
20120081,
20120081,
20120081,
20120081,
20120081,
20120081,
20120081,
20120081,208-2041
20120082,
20120082,
20120082,
20120082,
20120082,
20120082,
20120082,
20120082,
20120082,
20120082,
20120082,
20120082,
20120082,208-2041
20120099,
20120099,
20120099,
20120099,
20120099,
20120099,
20120099,210-028
20120099,
20120099,WY-M3-07
20120083,
20120083,205-222
20120083,
20120085,
20120085,
20120085,10-10-013
20120086,
20120086,
20120086,
20120086,
20120086,
20120086,
20120086,
20120086,
20120086,
20120086,
20120086,
20120086,
20120086,208-2041
20120087,
20120087,
20120087,
20120087,
20120087,
20120087,
20120087,
20120087,
20120087,
20120087,
20120087,
20120087,
20120087,208-2041
20120088,
20120088,
20120088,
20120088,
20120088,
20120088,
20120088,
20120088,
20120088,
20120088,
20120088,
20120088,
20120088,208-2041
20120089,
20120089,
20120089,
20120089,
20120089,
20120089,
20120089,
20120089,
20120089,
20120089,
20120089,
20120089,
20120089,208-2041
20120090,
20120090,
20120090,
20120090,
20120090,
20120090,
20120090,
20120090,
20120090,
20120090,
20120090,
20120090,
20120090,208-2041
20120091,
20120091,
20120091,
20120091,
20120091,
20120091,
20120091,
20120091,
20120091,
20120091,
20120091,
20120091,
20120091,208-2041
20120092,
20120092,
20120092,
20120092,
20120092,
20120092,
20120092,
20120092,
20120092,
20120092,
20120092,
20120092,
20120092,208-2041
20120093,
20120093,
20120093,
20120093,
20120093,
20120093,
20120093,
20120093,
20120093,
20120093,
20120093,
20120093,
20120093,208-2041
20120094,
20120094,
20120094,
20120094,
20120094,
20120094,
20120094,
20120094,
20120094,
20120094,
20120094,
20120094,
20120094,208-2041
20120095,
20120095,
20120095,
20120095,
20120100,
20120096,
20120096,
20120096,
20120096,
20120096,2011-241-10
20120096,
20120098,
20120098,
20120098,
20120098,
20120100,
20120100,
20120100,
20120100,
20120100,
20120100,
20120100,
20120097,
20120097,211-5043
20120097,
20120097,
20120100,
20120207,
20120207,
20120207,
20120206,
20120206,09-10-005
20120206,
20120206,
20120206,
20120113,
20120113,
20120113,
20120113,
20120113,
20120113,
20120100,2011-241-02
20120121,
20120121,210-2063
20120121,
20120121,
20120121,
20120121,
20120121,
20110117,209-2003
20120102,
20120102,
20120102,
20120102,
20120103,
20120103,
20120103,2011-241-17
20120102,2011-241-13
20120101,2011-241-14
20120103,
20120100,
20120106,14-12-005
20120106,
20120106,
20120105,
20120105,211-5037
20120105,
20120107,
20120107,
20120108,
20120108,15-12-004
20120108,
20120107,20-12-002
20120109,
20120109,
20120109,
20120111,
20120111,
20120111,12-10-002
20120111,
20120111,
20120109,2011-241-12
20120109,
20120110,25-10-015
20120110,
20120110,
20120110,
20120111,
20120112,17-12-006
20120112,
20120112,
20120109,
20120096,
20120101,
20120101,
20120114,
20120114,
20120114,
20120114,
20120114,
20120114,
20120114,2011-241-05
20120113,2012-252-36
20120096,
20120098,2011-241-09
20120115,
20120115,212-5056
20120115,
20120115,
20120116,
20120116,211-1004
20120116,
20120116,
20120116,13420BJ116
20110405,
20120116,
20120116,
20120116,
20120116,
20120119,
20120119,
20120119,21-12-002
20120126,
20120126,210-2061
20120126,
20120126,
20120126,
20120126,
20120126,
20120117,
20120117,212-5061
20120117,
20120117,
20120118,211-2002
20120118,
20120118,
20120118,
20120118,
20120118,
20120118,
20120118,
20120120,
20120120,21-10-019
20120120,
20120125,208-4074-7576
20120125,
20120125,
20120125,
20120125,
20120124,
20120130,15-12-053
20120130,
20120129,
20120129,210-2039
20120129,
20120129,
20120130,
20120129,
20120129,
20120127,
20120127,23-12-004
20120127,
20120128,
20120128,22-10-009
20120128,
20120207,209-3010
20120207,
20120207,
20120207,720436080WT
20120207,
20120131,
20120131,
20120131,
20120131,
20120131,
20120131,
20120131,
20120131,
20120131,
20120131,
20120131,
20120136,
20120136,
20120136,
20120136,
20120136,
20120132,
20120132,
20120132,
20120132,
20120132,
20120132,
20120132,
20120132,
20120132,
20120132,
20120132,
20120132,
20120133,26-12-024
20120133,
20120133,
20120134,
20120134,
20120134,
20120134,
20120134,
20120134,
20120134,
20120134,
20120134,
20120134,
20120134,
20120137,
20120202,
20120202,210-3059
20120202,
20120202,
20120135,10-10-007
20120135,
20120135,
20120135,
20120135,
20120136,10-10-008
20120135,
20120135,
20120137,02-12-001
20120137,
20120137,
20120137,
20120140,
20120140,
20120140,
20120140,209-5002
20120140,
20120141,
20120141,
20120141,
20120141,209-5002
20120141,
20120142,
20120142,
20120142,209-5002
20120142,
20120142,
20120143,
20120143,
20120143,209-5002
20120143,
20120143,
20120144,
20120144,
20120144,209-5002
20120144,
20120144,
20120138,
20120138,23-10-010
20120138,
20120138,
20120139,210-6010
20120139,
20120139,
20120139,
20120145,
20120145,
20120145,209-5002
20120145,
20120145,
20120146,
20120146,
20120146,209-5002
20120146,
20120146,
20120147,
20120147,
20120147,209-5002
20120147,
20120147,
20120148,
20120148,
20120148,209-5002
20120148,
20120148,
20120149,
20120149,
20120149,209-5002
20120149,
20120149,
20120150,
20120150,
20120150,209-5002
20120150,
20120150,
20120151,
20120151,
20120151,209-5002
20120151,
20120151,
20120152,
20120152,
20120152,209-5002
20120152,
20120152,
20120153,
20120153,
20120153,209-5002
20120153,
20120153,
20120155,
20120155,15-10-009
20120155,
20120123,2012-252-41
20120123,
20120123,
20120123,
20120123,
20120123,
20120154,
20120154,01-10-004
20120154,
20120154,
20120122,
20120122,2012-252-09
20120122,
20120122,
20120122,
20120122,
20120156,209-5080
20120156,
20120156,
20120156,
20120154,
20120184,211-6011
20120184,
20120184,
20120184,
20120157,
20120157,
20120157,22-10-010
20120157,
20120155,
20110486,
20120158,
20120158,
20120158,21-12-003
20120169,
20120169,208-3082
20120169,USFWS Agreement #134
20120169,
20120159,
20120168,
20120159,
20120159,212-117
20120168,05-10-007
20120159,
20120168,
20120168,
20120168,
20120168,
20120168,
20120169,
20120169,
20120170,
20120170,208-3082
20120170,USFWS Agreement #134
20120160,
20120160,
20120160,
20120160,
20120160,
20120160,
20120160,
20120171,
20120171,208-3082
20120171,USFWS Agreement #134
20120171,
20120172,
20120172,208-3082
20120172,USFWS Agreement #134
20120172,
20120173,
20120173,208-3082
20120173,USFWS Agreement #134
20120173,
20120174,
20120174,208-3082
20120174,USFWS Agreement #134
20120174,
20120175,
20120175,208-3082
20120160,2012-252-28
20120175,
20120176,
20120176,208-3082
20120176,USFWS Agreement #134
20120176,
20120161,
20120161,
20120161,
20120163,
20120163,2011-241-20
20120163,
20120163,
20120163,
20120163,
20120161,
20120161,
20120161,
20120162,
20120162,
20120162,
20120162,
20120164,04-12-002
20120164,
20120164,
20120175,
20120173,
20120265,
20120161,2011-241-11
20120174,
20120265,
20120172,
20120265,BLM LIIAC20069
20120265,2012-252-06
20120265,
20120265,
20120162,2012-252-39
20120171,
20120170,
20120170,
20120177,
20120177,208-3082
20120177,USFWS Agreement #134
20120177,
20120177,
20120178,
20120178,208-3082
20120178,USFWS Agreement #134
20120178,
20120178,
20120179,
20120179,208-3082
20120179,USFWS Agreement #134
20120179,
20120178,
20120177,
20120176,
20120174,
20120173,
20120172,
